"sensorId","type","value","createdAt"
"2812CE43D4E13CE8","TEMPERATURE",3.09,"2023-12-11 14:28:18.491+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.935,"2023-09-13 20:02:15.437+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.578,"2023-09-23 06:51:47.381+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16.5,"2023-09-28 04:47:05.724+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.915,"2023-10-19 18:26:50.227+00"
"287C5E43D4E13C8F","TEMPERATURE",18.21,"2023-12-22 21:25:39.026+00"
"28D39E43D4E13CD5","TEMPERATURE",6.52,"2023-12-11 14:28:18.515+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.488,"2023-12-17 02:38:15.501+00"
"28F64A43D4E13CC9","TEMPERATURE",18.4,"2023-12-17 02:38:15.554+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23,"2023-09-13 20:02:15.478+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.001,"2023-12-01 06:53:55.7+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12,"2023-09-23 06:51:47.42+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.596,"2023-10-01 17:58:41.267+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19.5,"2023-10-19 18:26:50.267+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19.5,"2023-11-13 14:40:19.116+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7,"2023-12-01 06:53:55.706+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19,"2023-10-05 21:09:24.522+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",16553.583,"2023-11-13 14:40:19.179+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2.5,"2023-12-06 07:01:30.797+00"
"28F64A43D4E13CC9","TEMPERATURE",25.9,"2023-12-06 07:01:30.839+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.196,"2023-11-13 14:40:19.101+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.838,"2023-12-06 07:01:30.784+00"
"2812CE43D4E13CE8","TEMPERATURE",6.59,"2023-12-06 07:01:30.837+00"
"28214043D4E13C35","TEMPERATURE",13.34,"2023-12-06 07:01:30.858+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35002.812,"2023-12-01 06:53:55.719+00"
"28351643D4E13CBB","TEMPERATURE",12.4,"2023-12-06 07:01:30.854+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34478.534,"2023-12-06 07:01:30.861+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.964,"2023-11-20 04:51:02.66+00"
"28A53A43D4E13CD3","TEMPERATURE",5.9,"2023-12-06 07:01:30.84+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.485,"2023-12-17 03:09:28.416+00"
"28A53A43D4E13CD3","TEMPERATURE",9.9,"2023-12-17 03:09:28.478+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.94,"2023-09-13 20:20:10.809+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34775.257,"2023-12-22 21:56:51.716+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.58,"2023-09-23 07:09:41.391+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",3.5,"2023-11-20 04:51:02.679+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25.5,"2023-10-01 17:58:41.286+00"
"28182943D4E13CAC","TEMPERATURE",24.9,"2023-12-11 14:59:32.017+00"
"28214043D4E13C35","TEMPERATURE",14.34,"2023-12-11 14:59:32.057+00"
"286C3543D4E13CB5","TEMPERATURE",21.46,"2023-12-17 03:09:28.454+00"
"28214043D4E13C35","TEMPERATURE",15.84,"2023-12-17 03:09:28.476+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",9,"2023-12-22 21:56:51.655+00"
"2812CE43D4E13CE8","TEMPERATURE",11.59,"2023-12-22 21:56:51.684+00"
"286C3543D4E13CB5","TEMPERATURE",27.46,"2023-12-06 07:01:30.824+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-06 07:01:30.856+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23.5,"2023-09-13 20:20:10.83+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11.5,"2023-09-23 07:09:41.411+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34506.03,"2023-12-17 03:09:28.507+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-11 14:59:32.018+00"
"287C5E43D4E13C8F","TEMPERATURE",16.21,"2023-12-17 03:09:28.47+00"
"28182943D4E13CAC","TEMPERATURE",20.9,"2023-12-22 21:56:51.658+00"
"28F64A43D4E13CC9","TEMPERATURE",25.9,"2023-12-22 21:56:51.686+00"
"28A53A43D4E13CD3","TEMPERATURE",8.9,"2023-12-22 21:56:51.702+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.846,"2023-10-10 01:16:59.771+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34846.058,"2023-12-11 14:59:32.077+00"
"287C5E43D4E13C8F","TEMPERATURE",17.71,"2023-12-11 14:59:32.04+00"
"28A53A43D4E13CD3","TEMPERATURE",3.4,"2023-12-11 14:59:32.071+00"
"286C3543D4E13CB5","TEMPERATURE",26.96,"2023-12-22 21:56:51.66+00"
"28351643D4E13CBB","TEMPERATURE",17.4,"2023-12-22 21:56:51.703+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.709,"2023-12-11 14:59:31.999+00"
"28F64A43D4E13CC9","TEMPERATURE",27.9,"2023-12-11 14:59:32.054+00"
"28351643D4E13CBB","TEMPERATURE",14.4,"2023-12-11 14:59:32.073+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.575,"2023-09-23 07:27:36.567+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7,"2023-12-17 03:09:28.43+00"
"2812CE43D4E13CE8","TEMPERATURE",10.59,"2023-12-17 03:09:28.473+00"
"28351643D4E13CBB","TEMPERATURE",14.4,"2023-12-17 03:09:28.49+00"
"287C5E43D4E13C8F","TEMPERATURE",18.21,"2023-12-22 21:56:51.681+00"
"28D39E43D4E13CD5","TEMPERATURE",10.52,"2023-12-22 21:56:51.705+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35243.894,"2023-11-20 04:51:02.726+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.933,"2023-09-13 20:38:02.288+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35407.108,"2023-11-26 04:45:55.557+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.06,"2023-11-26 04:45:55.463+00"
"287C5E43D4E13C8F","TEMPERATURE",13.21,"2023-12-06 07:01:30.836+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-0.5,"2023-12-11 14:59:32.014+00"
"2812CE43D4E13CE8","TEMPERATURE",3.09,"2023-12-11 14:59:32.052+00"
"28D39E43D4E13CD5","TEMPERATURE",6.02,"2023-12-11 14:59:32.074+00"
"28182943D4E13CAC","TEMPERATURE",18.4,"2023-12-17 03:09:28.449+00"
"28F64A43D4E13CC9","TEMPERATURE",18.4,"2023-12-17 03:09:28.474+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10.5,"2023-10-10 01:16:59.819+00"
"28D39E43D4E13CD5","TEMPERATURE",12.02,"2023-12-17 03:09:28.492+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.899,"2023-12-22 21:56:51.641+00"
"28214043D4E13C35","TEMPERATURE",17.84,"2023-12-22 21:56:51.697+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.933,"2023-09-13 20:55:56.782+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11.5,"2023-09-23 07:27:36.586+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.894,"2023-09-28 05:04:59.575+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.58,"2023-09-23 07:45:30.41+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.898,"2023-10-19 18:59:41.518+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23.5,"2023-09-13 20:38:02.306+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7,"2023-12-17 03:40:41.247+00"
"2812CE43D4E13CE8","TEMPERATURE",10.59,"2023-12-17 03:40:41.285+00"
"28A53A43D4E13CD3","TEMPERATURE",9.9,"2023-12-17 03:40:41.299+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.485,"2023-12-17 03:40:41.24+00"
"28214043D4E13C35","TEMPERATURE",15.34,"2023-12-17 03:40:41.296+00"
"28D39E43D4E13CD5","TEMPERATURE",12.02,"2023-12-17 03:40:41.302+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16.5,"2023-09-28 05:04:59.581+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.027,"2023-10-05 21:42:10.898+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.001,"2023-12-01 07:26:27.823+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12.5,"2023-10-14 13:33:45.549+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.957,"2023-11-20 05:23:48.862+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-12-06 07:32:42.087+00"
"287C5E43D4E13C8F","TEMPERATURE",17.71,"2023-12-22 22:28:02.085+00"
"28351643D4E13CBB","TEMPERATURE",17.4,"2023-12-22 22:28:02.1+00"
"28182943D4E13CAC","TEMPERATURE",17.9,"2023-12-17 03:40:41.277+00"
"28F64A43D4E13CC9","TEMPERATURE",17.9,"2023-12-17 03:40:41.286+00"
"28351643D4E13CBB","TEMPERATURE",14.4,"2023-12-17 03:40:41.301+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.898,"2023-12-22 22:28:02.041+00"
"286C3543D4E13CB5","TEMPERATURE",27.46,"2023-12-22 22:28:02.081+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.933,"2023-09-13 21:13:51.166+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.574,"2023-09-23 08:03:26.288+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34997.812,"2023-12-01 07:26:27.846+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34487.972,"2023-12-06 07:32:42.165+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25.5,"2023-10-01 18:16:36.172+00"
"28F64A43D4E13CC9","TEMPERATURE",25.9,"2023-12-22 22:28:02.099+00"
"28214043D4E13C35","TEMPERATURE",17.34,"2023-12-22 22:28:02.105+00"
"286C3543D4E13CB5","TEMPERATURE",26.46,"2023-12-06 07:32:42.101+00"
"28214043D4E13C35","TEMPERATURE",13.34,"2023-12-06 07:32:42.13+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.707,"2023-12-11 15:30:47.861+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-11 15:30:47.866+00"
"28D39E43D4E13CD5","TEMPERATURE",6.02,"2023-12-11 15:30:47.874+00"
"2812CE43D4E13CE8","TEMPERATURE",11.09,"2023-12-22 22:28:02.086+00"
"28A53A43D4E13CD3","TEMPERATURE",8.9,"2023-12-22 22:28:02.107+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.202,"2023-11-13 15:11:32.627+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",16559.478,"2023-11-13 15:11:32.72+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.057,"2023-11-26 05:18:30.495+00"
"287C5E43D4E13C8F","TEMPERATURE",13.21,"2023-12-06 07:32:42.123+00"
"28F64A43D4E13CC9","TEMPERATURE",25.4,"2023-12-06 07:32:42.141+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",0,"2023-12-11 15:30:47.863+00"
"28214043D4E13C35","TEMPERATURE",14.34,"2023-12-11 15:30:47.867+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.838,"2023-12-06 07:32:42.081+00"
"28A53A43D4E13CD3","TEMPERATURE",5.9,"2023-12-06 07:32:42.143+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-06 07:32:42.15+00"
"286C3543D4E13CB5","TEMPERATURE",21.46,"2023-12-17 03:40:41.28+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",6.5,"2023-12-22 22:28:02.048+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23,"2023-09-13 20:55:56.822+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22.5,"2023-09-13 21:13:51.206+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35248.671,"2023-11-20 05:23:48.939+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34820.48,"2023-12-11 15:30:47.878+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-10-05 21:42:10.917+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-11-20 05:23:48.885+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-11 15:30:47.864+00"
"28A53A43D4E13CD3","TEMPERATURE",3.4,"2023-12-11 15:30:47.872+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11,"2023-09-23 08:03:26.307+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.894,"2023-09-28 05:22:53.375+00"
"287C5E43D4E13C8F","TEMPERATURE",17.71,"2023-12-11 15:30:47.865+00"
"2812CE43D4E13CE8","TEMPERATURE",3.59,"2023-12-11 15:30:47.875+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11,"2023-09-23 07:45:30.444+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34470.858,"2023-12-17 03:40:41.316+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34819.753,"2023-12-22 22:28:02.104+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.593,"2023-10-01 18:16:36.15+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.617,"2023-10-14 13:33:45.531+00"
"28F64A43D4E13CC9","TEMPERATURE",27.9,"2023-12-11 15:30:47.866+00"
"28351643D4E13CBB","TEMPERATURE",15.4,"2023-12-11 15:30:47.873+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.485,"2023-12-17 04:11:56.283+00"
"287C5E43D4E13C8F","TEMPERATURE",15.21,"2023-12-17 04:11:56.322+00"
"28D39E43D4E13CD5","TEMPERATURE",12.02,"2023-12-17 04:11:56.346+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-10-19 18:59:41.55+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.933,"2023-09-13 21:31:46.714+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16.5,"2023-09-28 05:22:53.412+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35386.655,"2023-11-26 05:18:30.558+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7.5,"2023-12-17 04:11:56.299+00"
"2812CE43D4E13CE8","TEMPERATURE",10.59,"2023-12-17 04:11:56.337+00"
"28A53A43D4E13CD3","TEMPERATURE",9.9,"2023-12-17 04:11:56.348+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.574,"2023-09-23 08:21:21.081+00"
"28182943D4E13CAC","TEMPERATURE",17.9,"2023-12-17 04:11:56.305+00"
"28F64A43D4E13CC9","TEMPERATURE",17.9,"2023-12-17 04:11:56.34+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.894,"2023-12-22 22:59:15.377+00"
"2812CE43D4E13CE8","TEMPERATURE",10.59,"2023-12-22 22:59:15.433+00"
"28A53A43D4E13CD3","TEMPERATURE",8.9,"2023-12-22 22:59:15.438+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19.5,"2023-11-13 15:11:32.64+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11,"2023-09-23 08:21:21.115+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34848.456,"2023-12-22 22:59:15.454+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",5,"2023-12-01 07:26:27.826+00"
"286C3543D4E13CB5","TEMPERATURE",20.96,"2023-12-17 04:11:56.306+00"
"28351643D4E13CBB","TEMPERATURE",14.4,"2023-12-17 04:11:56.343+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7,"2023-12-22 22:59:15.391+00"
"28F64A43D4E13CC9","TEMPERATURE",24.9,"2023-12-22 22:59:15.434+00"
"2812CE43D4E13CE8","TEMPERATURE",6.59,"2023-12-06 07:32:42.128+00"
"28351643D4E13CBB","TEMPERATURE",11.9,"2023-12-06 07:32:42.148+00"
"287C5E43D4E13C8F","TEMPERATURE",15.71,"2023-12-17 03:40:41.283+00"
"28182943D4E13CAC","TEMPERATURE",20.4,"2023-12-22 22:28:02.078+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22.5,"2023-09-13 21:31:46.733+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34433.608,"2023-12-17 04:11:56.361+00"
"28D39E43D4E13CD5","TEMPERATURE",11.02,"2023-12-22 22:28:02.088+00"
"28214043D4E13C35","TEMPERATURE",15.34,"2023-12-17 04:11:56.341+00"
"28182943D4E13CAC","TEMPERATURE",20.4,"2023-12-22 22:59:15.417+00"
"28214043D4E13C35","TEMPERATURE",17.34,"2023-12-22 22:59:15.436+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22.5,"2023-09-13 21:49:41.963+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.846,"2023-10-10 01:49:44.682+00"
"286C3543D4E13CB5","TEMPERATURE",27.46,"2023-12-22 22:59:15.429+00"
"28351643D4E13CBB","TEMPERATURE",15.9,"2023-12-22 22:59:15.44+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34967.116,"2023-12-01 07:58:57.11+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",9,"2023-10-10 01:49:44.698+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.999,"2023-12-01 07:58:57.032+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.928,"2023-09-13 21:49:41.923+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10.5,"2023-09-23 08:39:14.029+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.574,"2023-09-23 08:39:14.01+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.919,"2023-10-19 19:32:27.111+00"
"287C5E43D4E13C8F","TEMPERATURE",17.71,"2023-12-22 22:59:15.431+00"
"28D39E43D4E13CD5","TEMPERATURE",11.02,"2023-12-22 22:59:15.45+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-13 15:42:49.04+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.832,"2023-12-06 08:03:55.457+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.572,"2023-09-23 08:57:09.188+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.593,"2023-10-01 18:34:29.9+00"
"286C3543D4E13CB5","TEMPERATURE",27.46,"2023-12-06 08:03:55.479+00"
"28214043D4E13C35","TEMPERATURE",12.84,"2023-12-06 08:03:55.514+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-06 08:03:55.534+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.712,"2023-12-11 16:02:02.391+00"
"2812CE43D4E13CE8","TEMPERATURE",3.59,"2023-12-11 16:02:02.404+00"
"28A53A43D4E13CD3","TEMPERATURE",3.4,"2023-12-11 16:02:02.409+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7.5,"2023-12-17 04:43:08.553+00"
"2812CE43D4E13CE8","TEMPERATURE",10.59,"2023-12-17 04:43:08.582+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-17 04:43:08.602+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",16559.868,"2023-11-13 15:42:49.119+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34497.792,"2023-12-06 08:03:55.539+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25.5,"2023-10-01 18:34:29.912+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34860.98,"2023-12-22 23:30:32.481+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17.5,"2023-10-19 19:32:27.149+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.054,"2023-11-26 05:51:06.165+00"
"287C5E43D4E13C8F","TEMPERATURE",13.21,"2023-12-06 08:03:55.498+00"
"287C5E43D4E13C8F","TEMPERATURE",17.21,"2023-12-11 16:02:02.392+00"
"28F64A43D4E13CC9","TEMPERATURE",28.4,"2023-12-11 16:02:02.407+00"
"28351643D4E13CBB","TEMPERATURE",15.4,"2023-12-11 16:02:02.41+00"
"28182943D4E13CAC","TEMPERATURE",16.9,"2023-12-17 04:43:08.556+00"
"28F64A43D4E13CC9","TEMPERATURE",17.4,"2023-12-17 04:43:08.592+00"
"28D39E43D4E13CD5","TEMPERATURE",11.52,"2023-12-17 04:43:08.611+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.893,"2023-12-22 23:30:32.413+00"
"287C5E43D4E13C8F","TEMPERATURE",17.71,"2023-12-22 23:30:32.435+00"
"28A53A43D4E13CD3","TEMPERATURE",8.9,"2023-12-22 23:30:32.473+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19.5,"2023-11-13 15:42:49.056+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-12-06 08:03:55.472+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22,"2023-09-13 22:07:36.97+00"
"2812CE43D4E13CE8","TEMPERATURE",6.09,"2023-12-06 08:03:55.5+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.893,"2023-09-28 05:40:48.927+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35236.64,"2023-11-20 05:56:38.763+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34427.87,"2023-12-17 04:43:08.617+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2.5,"2023-11-20 05:56:38.737+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",1,"2023-12-11 16:02:02.393+00"
"28D39E43D4E13CD5","TEMPERATURE",6.02,"2023-12-11 16:02:02.411+00"
"286C3543D4E13CB5","TEMPERATURE",19.96,"2023-12-17 04:43:08.558+00"
"28214043D4E13C35","TEMPERATURE",15.34,"2023-12-17 04:43:08.595+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",6.5,"2023-12-22 23:30:32.42+00"
"2812CE43D4E13CE8","TEMPERATURE",10.09,"2023-12-22 23:30:32.437+00"
"28351643D4E13CBB","TEMPERATURE",16.4,"2023-12-22 23:30:32.477+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10.5,"2023-09-23 08:57:09.207+00"
"28A53A43D4E13CD3","TEMPERATURE",5.9,"2023-12-06 08:03:55.532+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.616,"2023-10-14 14:06:39.932+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.957,"2023-11-20 05:56:38.698+00"
"28182943D4E13CAC","TEMPERATURE",24.9,"2023-12-11 16:02:02.403+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-11 16:02:02.412+00"
"287C5E43D4E13C8F","TEMPERATURE",15.21,"2023-12-17 04:43:08.579+00"
"28182943D4E13CAC","TEMPERATURE",21.4,"2023-12-22 23:30:32.431+00"
"28F64A43D4E13CC9","TEMPERATURE",24.9,"2023-12-22 23:30:32.456+00"
"28D39E43D4E13CD5","TEMPERATURE",11.02,"2023-12-22 23:30:32.478+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.93,"2023-09-13 22:07:36.944+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.025,"2023-10-05 22:14:59.297+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34844.132,"2023-12-11 16:02:02.413+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",4.5,"2023-12-01 07:58:57.07+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-0.5,"2023-11-26 05:51:06.206+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-11 16:02:02.407+00"
"286C3543D4E13CB5","TEMPERATURE",26.46,"2023-12-22 23:30:32.433+00"
"28F64A43D4E13CC9","TEMPERATURE",25.4,"2023-12-06 08:03:55.511+00"
"28351643D4E13CBB","TEMPERATURE",11.9,"2023-12-06 08:03:55.533+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.48,"2023-12-17 04:43:08.542+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.927,"2023-09-13 22:25:28.803+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.564,"2023-09-23 09:15:04.507+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16,"2023-09-28 05:40:48.949+00"
"28A53A43D4E13CD3","TEMPERATURE",9.9,"2023-12-17 04:43:08.6+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35377.323,"2023-11-26 05:51:06.232+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-09-13 22:25:28.837+00"
"28214043D4E13C35","TEMPERATURE",16.84,"2023-12-22 23:30:32.469+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.477,"2023-12-17 05:14:21.363+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10,"2023-09-23 09:15:04.527+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17.5,"2023-10-05 22:14:59.344+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13.5,"2023-10-14 14:06:39.975+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-17 05:14:21.421+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.93,"2023-09-13 22:43:21.702+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.566,"2023-09-23 09:32:58.049+00"
