"sensorId","type","value","createdAt"
"2827A25704E13CF1","TEMPERATURE",14.1,"2023-12-14 22:55:45.278+00"
"28981994970403E5","AMBIENT_TEMPERATURE",19,"2023-09-27 01:54:52.679+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-10-13 00:40:15.675+00"
"28981994970403E5","AMBIENT_TEMPERATURE",26.5,"2023-10-26 17:25:38.93+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-12-10 00:29:12.515+00"
"28711594970203D1","TEMPERATURE",17.29,"2023-12-10 00:29:12.557+00"
"28981994970403E5","AMBIENT_TEMPERATURE",6,"2023-11-29 16:00:22.409+00"
"2868659497130359","TEMPERATURE",1.59,"2023-12-21 05:24:13.614+00"
"288A099497020306","TEMPERATURE",2.09,"2023-12-21 05:24:13.655+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-21 05:24:13.673+00"
"28145D9497130306","TEMPERATURE",13.52,"2023-12-10 00:29:12.531+00"
"28AB1594970203DA","TEMPERATURE",18.23,"2023-12-10 00:29:12.559+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-10-13 00:40:15.682+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-10 00:29:12.55+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.162,"2023-11-04 21:46:24.012+00"
"28981994970403E5","AMBIENT_TEMPERATURE",0,"2023-12-21 05:24:13.617+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-10-26 17:25:38.919+00"
"28FA8643D4E13CB7","TEMPERATURE",3.34,"2023-12-21 05:24:13.657+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-29 16:00:22.402+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-12-21 05:24:13.603+00"
"28AB1594970203DA","TEMPERATURE",6.23,"2023-12-21 05:24:13.674+00"
"28981994970403E5","AMBIENT_TEMPERATURE",33,"2023-09-30 16:02:01.086+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.169,"2023-10-04 14:43:46.858+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.162,"2023-09-30 16:02:01.073+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-08 19:30:04.95+00"
"28981994970403E5","AMBIENT_TEMPERATURE",17,"2023-11-04 21:46:24.027+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.175,"2023-10-26 17:56:54.485+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-11-12 00:57:09.721+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-11-18 13:47:52.764+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-12-04 16:41:02.735+00"
"28AB1594970203DA","TEMPERATURE",11.73,"2023-12-04 16:41:02.789+00"
"28FA8643D4E13CB7","TEMPERATURE",4.34,"2023-12-04 16:41:02.771+00"
"2868659497130359","TEMPERATURE",9.09,"2023-12-14 23:26:50.85+00"
"28FA8643D4E13CB7","TEMPERATURE",12.34,"2023-12-14 23:26:50.868+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-04 16:41:02.737+00"
"2827A25704E13CF1","TEMPERATURE",13.1,"2023-12-04 16:41:02.791+00"
"28981994970403E5","AMBIENT_TEMPERATURE",31.5,"2023-10-04 14:43:46.865+00"
"28981994970403E5","AMBIENT_TEMPERATURE",16,"2023-10-08 19:30:04.956+00"
"28981994970403E5","AMBIENT_TEMPERATURE",25,"2023-10-26 17:56:54.492+00"
"284E145704E13C77","TEMPERATURE",22.52,"2023-12-04 16:41:02.774+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-12-04 16:41:02.717+00"
"28981994970403E5","AMBIENT_TEMPERATURE",3,"2023-12-14 23:26:50.86+00"
"28711594970203D1","TEMPERATURE",13.29,"2023-12-14 23:26:50.891+00"
"28145D9497130306","TEMPERATURE",1.02,"2023-12-21 05:24:13.63+00"
"284E145704E13C77","TEMPERATURE",8.52,"2023-12-21 05:24:13.66+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.141,"2023-11-12 00:57:09.71+00"
"281C479497130366","TEMPERATURE",19.71,"2023-12-04 16:41:02.767+00"
"28145D9497130306","TEMPERATURE",10.02,"2023-12-14 23:26:50.862+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-14 23:26:50.881+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.085,"2023-11-18 13:47:52.75+00"
"2868659497130359","TEMPERATURE",2.59,"2023-12-04 16:41:02.733+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-04 16:41:02.788+00"
"281C479497130366","TEMPERATURE",12.21,"2023-12-14 23:26:50.864+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-14 23:26:50.903+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.153,"2023-12-14 23:26:50.844+00"
"288A099497020306","TEMPERATURE",11.59,"2023-12-14 23:26:50.866+00"
"2827A25704E13CF1","TEMPERATURE",14.6,"2023-12-14 23:26:50.904+00"
"281C479497130366","TEMPERATURE",4.21,"2023-12-21 05:24:13.652+00"
"2827A25704E13CF1","TEMPERATURE",6.6,"2023-12-21 05:24:13.676+00"
"28981994970403E5","AMBIENT_TEMPERATURE",16.5,"2023-11-04 22:17:27.801+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-10-18 04:19:03.594+00"
"28145D9497130306","TEMPERATURE",13.52,"2023-12-10 01:00:23.558+00"
"2827A25704E13CF1","TEMPERATURE",17.6,"2023-12-10 01:00:23.577+00"
"28145D9497130306","TEMPERATURE",1.02,"2023-12-21 05:55:22.519+00"
"28981994970403E5","AMBIENT_TEMPERATURE",6,"2023-10-18 04:19:03.608+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.167,"2023-10-26 18:28:08.776+00"
"284E145704E13C77","TEMPERATURE",8.02,"2023-12-21 05:55:22.542+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-11-18 14:19:16.887+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.088,"2023-12-10 01:00:23.501+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-10 01:00:23.562+00"
"28AB1594970203DA","TEMPERATURE",17.73,"2023-12-10 01:00:23.575+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24,"2023-10-26 18:28:08.786+00"
"2868659497130359","TEMPERATURE",13.59,"2023-12-10 01:00:23.518+00"
"28FA8643D4E13CB7","TEMPERATURE",15.34,"2023-12-10 01:00:23.564+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 01:00:23.579+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-12-21 05:55:22.479+00"
"28FA8643D4E13CB7","TEMPERATURE",2.84,"2023-12-21 05:55:22.535+00"
"28711594970203D1","TEMPERATURE",5.29,"2023-12-21 05:55:22.541+00"
"281C479497130366","TEMPERATURE",15.21,"2023-12-10 01:00:23.561+00"
"281C479497130366","TEMPERATURE",4.21,"2023-12-21 05:55:22.523+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.169,"2023-10-26 18:59:14.502+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12.5,"2023-11-18 14:19:16.902+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-11-04 22:17:27.787+00"
"28981994970403E5","AMBIENT_TEMPERATURE",11.5,"2023-12-10 01:00:23.556+00"
"28711594970203D1","TEMPERATURE",17.29,"2023-12-10 01:00:23.565+00"
"2868659497130359","TEMPERATURE",1.59,"2023-12-21 05:55:22.494+00"
"28AB1594970203DA","TEMPERATURE",6.23,"2023-12-21 05:55:22.536+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-11-29 16:31:31.212+00"
"288A099497020306","TEMPERATURE",1.59,"2023-12-21 05:55:22.533+00"
"2827A25704E13CF1","TEMPERATURE",6.1,"2023-12-21 05:55:22.539+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-10-13 01:11:23.332+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.156,"2023-10-13 01:11:23.318+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24,"2023-10-26 18:59:14.517+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.875,"2023-09-27 02:26:12+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9.5,"2023-11-29 16:31:31.215+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-12-04 17:12:15.644+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-04 17:12:15.703+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.146,"2023-12-14 23:57:58.629+00"
"28FA8643D4E13CB7","TEMPERATURE",11.34,"2023-12-14 23:57:58.686+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.143,"2023-11-12 01:28:19.788+00"
"28AB1594970203DA","TEMPERATURE",12.23,"2023-12-04 17:12:15.704+00"
"2868659497130359","TEMPERATURE",3.09,"2023-12-04 17:12:15.658+00"
"2868659497130359","TEMPERATURE",9.09,"2023-12-14 23:57:58.639+00"
"28711594970203D1","TEMPERATURE",13.29,"2023-12-14 23:57:58.688+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.172,"2023-09-30 16:33:16.704+00"
"28981994970403E5","AMBIENT_TEMPERATURE",16,"2023-10-08 20:01:13.67+00"
"28981994970403E5","AMBIENT_TEMPERATURE",25,"2023-10-26 19:30:27.391+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-12-04 17:12:15.661+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-08 20:01:13.663+00"
"2827A25704E13CF1","TEMPERATURE",13.1,"2023-12-04 17:12:15.705+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-26 19:30:27.379+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-04 17:12:15.696+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-11-12 01:28:19.802+00"
"28145D9497130306","TEMPERATURE",9.02,"2023-12-14 23:57:58.66+00"
"28145D9497130306","TEMPERATURE",2.09,"2023-12-04 17:12:15.665+00"
"284E145704E13C77","TEMPERATURE",22.02,"2023-12-04 17:12:15.698+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-12-14 23:57:58.642+00"
"288A099497020306","TEMPERATURE",11.09,"2023-12-14 23:57:58.682+00"
"2827A25704E13CF1","TEMPERATURE",14.6,"2023-12-14 23:57:58.701+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-14 23:57:58.684+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-14 23:57:58.702+00"
"28981994970403E5","AMBIENT_TEMPERATURE",19.5,"2023-09-27 02:26:12.014+00"
"28981994970403E5","AMBIENT_TEMPERATURE",43.5,"2023-09-30 16:33:16.719+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-11-04 22:48:32.123+00"
"281C479497130366","TEMPERATURE",19.71,"2023-12-04 17:12:15.683+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.175,"2023-10-04 15:15:05.979+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-10-18 04:50:10.911+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-26 20:01:35.563+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-11-04 22:48:32.13+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12.5,"2023-11-18 14:50:41.104+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.093,"2023-12-10 01:31:30.235+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 01:31:30.292+00"
"28981994970403E5","AMBIENT_TEMPERATURE",33,"2023-10-04 15:15:05.993+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24,"2023-10-26 20:01:35.58+00"
"281C479497130366","TEMPERATURE",12.71,"2023-12-14 23:57:58.679+00"
"2868659497130359","TEMPERATURE",13.59,"2023-12-10 01:31:30.241+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-10 01:31:30.258+00"
"28711594970203D1","TEMPERATURE",17.29,"2023-12-10 01:31:30.294+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.104,"2023-12-21 06:26:33.714+00"
"284E145704E13C77","TEMPERATURE",7.52,"2023-12-21 06:26:33.771+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.099,"2023-10-18 04:50:10.896+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9.5,"2023-12-10 01:31:30.253+00"
"28FA8643D4E13CB7","TEMPERATURE",15.34,"2023-12-10 01:31:30.28+00"
"2868659497130359","TEMPERATURE",1.09,"2023-12-21 06:26:33.728+00"
"28FA8643D4E13CB7","TEMPERATURE",2.84,"2023-12-21 06:26:33.77+00"
"28145D9497130306","TEMPERATURE",13.52,"2023-12-10 01:31:30.255+00"
"28AB1594970203DA","TEMPERATURE",17.73,"2023-12-10 01:31:30.298+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.143,"2023-12-15 00:29:06.884+00"
"281C479497130366","TEMPERATURE",12.71,"2023-12-15 00:29:06.926+00"
"28711594970203D1","TEMPERATURE",12.79,"2023-12-15 00:29:06.944+00"
"28145D9497130306","TEMPERATURE",1.02,"2023-12-21 06:26:33.755+00"
"28711594970203D1","TEMPERATURE",4.79,"2023-12-21 06:26:33.773+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.136,"2023-11-18 14:50:41.089+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13,"2023-11-04 23:19:37.636+00"
"281C479497130366","TEMPERATURE",15.21,"2023-12-10 01:31:30.257+00"
"2827A25704E13CF1","TEMPERATURE",17.6,"2023-12-10 01:31:30.312+00"
"2868659497130359","TEMPERATURE",8.59,"2023-12-15 00:29:06.899+00"
"288A099497020306","TEMPERATURE",10.09,"2023-12-15 00:29:06.939+00"
"281C479497130366","TEMPERATURE",4.21,"2023-12-21 06:26:33.758+00"
"28AB1594970203DA","TEMPERATURE",5.73,"2023-12-21 06:26:33.775+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-26 20:32:37.971+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.175,"2023-11-29 17:02:37.1+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-12-15 00:29:06.902+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-15 00:29:06.946+00"
"288A099497020306","TEMPERATURE",1.59,"2023-12-21 06:26:33.768+00"
"2827A25704E13CF1","TEMPERATURE",6.1,"2023-12-21 06:26:33.776+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.104,"2023-12-04 17:43:26.199+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.136,"2023-11-12 01:59:29.44+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.149,"2023-10-13 01:42:30.982+00"
"28981994970403E5","AMBIENT_TEMPERATURE",23.5,"2023-10-26 20:32:37.983+00"
"28145D9497130306","TEMPERATURE",8.52,"2023-12-15 00:29:06.921+00"
"284E145704E13C77","TEMPERATURE",16.52,"2023-12-15 00:29:06.942+00"
"2827A25704E13CF1","TEMPERATURE",14.1,"2023-12-15 00:29:06.948+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-18 15:21:54.94+00"
"2868659497130359","TEMPERATURE",3.09,"2023-12-04 17:43:26.218+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-13 01:42:30.996+00"
"28711594970203D1","TEMPERATURE",6.29,"2023-12-04 17:43:26.273+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-11-04 23:19:37.613+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-26 21:03:51.326+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-11-29 17:02:37.102+00"
"28FA8643D4E13CB7","TEMPERATURE",10.34,"2023-12-15 00:29:06.94+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-11-12 01:59:29.454+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-11-18 15:21:54.954+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4.5,"2023-12-04 17:43:26.221+00"
"28AB1594970203DA","TEMPERATURE",12.23,"2023-12-04 17:43:26.274+00"
"28FA8643D4E13CB7","TEMPERATURE",5.34,"2023-12-04 17:43:26.257+00"
"2827A25704E13CF1","TEMPERATURE",13.1,"2023-12-04 17:43:26.276+00"
"281C479497130366","TEMPERATURE",19.21,"2023-12-04 17:43:26.252+00"
"28981994970403E5","AMBIENT_TEMPERATURE",23.5,"2023-10-26 21:03:51.34+00"
"28145D9497130306","TEMPERATURE",2.59,"2023-12-04 17:43:26.234+00"
"284E145704E13C77","TEMPERATURE",22.02,"2023-12-04 17:43:26.259+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-10-08 20:32:21.463+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.103,"2023-10-18 05:21:19.033+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24.5,"2023-10-26 21:35:05.865+00"
"2868659497130359","TEMPERATURE",13.59,"2023-12-10 02:02:38.031+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-10-08 20:32:21.449+00"
"281C479497130366","TEMPERATURE",15.21,"2023-12-10 02:02:38.066+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-10-18 05:21:19.034+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-10-26 21:35:05.85+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 02:02:38.075+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-12-21 06:57:43.967+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.09,"2023-12-10 02:02:38.021+00"
"28FA8643D4E13CB7","TEMPERATURE",14.84,"2023-12-10 02:02:38.072+00"
"288A099497020306","TEMPERATURE",1.59,"2023-12-21 06:57:44.02+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.154,"2023-11-04 23:50:44.076+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9.5,"2023-12-10 02:02:38.034+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-10-04 15:46:22.08+00"
"28711594970203D1","TEMPERATURE",17.29,"2023-12-10 02:02:38.089+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-26 22:06:05.087+00"
"28981994970403E5","AMBIENT_TEMPERATURE",18,"2023-11-18 15:53:04.22+00"
"2868659497130359","TEMPERATURE",1.09,"2023-12-21 06:57:43.981+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-29 17:33:43.225+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-15 01:00:14.969+00"
"28711594970203D1","TEMPERATURE",12.29,"2023-12-15 01:00:15.01+00"
"28FA8643D4E13CB7","TEMPERATURE",2.84,"2023-12-21 06:57:44.009+00"
"28AB1594970203DA","TEMPERATURE",5.73,"2023-12-21 06:57:44.024+00"
"28711594970203D1","TEMPERATURE",4.79,"2023-12-21 06:57:44.021+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12.5,"2023-11-04 23:50:44.094+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.875,"2023-09-27 02:57:30.701+00"
"28981994970403E5","AMBIENT_TEMPERATURE",32.5,"2023-10-04 15:46:22.083+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.145,"2023-10-13 02:13:41.701+00"
"28981994970403E5","AMBIENT_TEMPERATURE",23,"2023-10-26 22:06:05.102+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10.5,"2023-11-29 17:33:43.231+00"
"28145D9497130306","TEMPERATURE",7.52,"2023-12-15 01:00:14.97+00"
"2827A25704E13CF1","TEMPERATURE",13.6,"2023-12-15 01:00:15.013+00"
"28981994970403E5","AMBIENT_TEMPERATURE",18.5,"2023-09-27 02:57:30.715+00"
"28145D9497130306","TEMPERATURE",13.02,"2023-12-10 02:02:38.048+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-09-30 17:04:21.367+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13,"2023-10-13 02:13:41.71+00"
"28AB1594970203DA","TEMPERATURE",17.73,"2023-12-10 02:02:38.09+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-12-04 18:14:35.942+00"
"284E145704E13C77","TEMPERATURE",22.52,"2023-12-04 18:14:35.989+00"
"28AB1594970203DA","TEMPERATURE",12.23,"2023-12-04 18:14:36.004+00"
"288A099497020306","TEMPERATURE",9.59,"2023-12-15 01:00:14.988+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.141,"2023-12-15 01:00:14.951+00"
"28FA8643D4E13CB7","TEMPERATURE",9.84,"2023-12-15 01:00:15.005+00"
"28145D9497130306","TEMPERATURE",0.52,"2023-12-21 06:57:44.005+00"
"2827A25704E13CF1","TEMPERATURE",6.1,"2023-12-21 06:57:44.025+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.17,"2023-11-18 15:53:04.204+00"
"2868659497130359","TEMPERATURE",3.59,"2023-12-04 18:14:35.948+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-10 02:02:38.069+00"
"28981994970403E5","AMBIENT_TEMPERATURE",46,"2023-09-30 17:04:21.37+00"
"2827A25704E13CF1","TEMPERATURE",17.6,"2023-12-10 02:02:38.087+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.138,"2023-11-12 02:30:40.465+00"
"2868659497130359","TEMPERATURE",8.59,"2023-12-15 01:00:14.966+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-12-04 18:14:35.951+00"
"28711594970203D1","TEMPERATURE",6.79,"2023-12-04 18:14:36.003+00"
"28FA8643D4E13CB7","TEMPERATURE",5.84,"2023-12-04 18:14:35.987+00"
"281C479497130366","TEMPERATURE",12.71,"2023-12-15 01:00:14.984+00"
"284E145704E13C77","TEMPERATURE",16.52,"2023-12-15 01:00:15.007+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-15 01:00:15.024+00"
"281C479497130366","TEMPERATURE",3.71,"2023-12-21 06:57:44.007+00"
"284E145704E13C77","TEMPERATURE",7.52,"2023-12-21 06:57:44.027+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.101,"2023-10-18 05:52:27.883+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-26 22:37:12.348+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1,"2023-11-12 02:30:40.471+00"
"28145D9497130306","TEMPERATURE",3.09,"2023-12-04 18:14:35.952+00"
"2827A25704E13CF1","TEMPERATURE",12.6,"2023-12-04 18:14:36.005+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-10-26 23:08:16.085+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10.5,"2023-11-05 00:21:50.693+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4.5,"2023-10-18 05:52:27.885+00"
"28981994970403E5","AMBIENT_TEMPERATURE",21.5,"2023-10-26 22:37:12.355+00"
"281C479497130366","TEMPERATURE",17.71,"2023-12-04 18:14:35.982+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.156,"2023-11-05 00:21:50.687+00"
"28981994970403E5","AMBIENT_TEMPERATURE",20.5,"2023-10-26 23:08:16.092+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.169,"2023-10-08 21:03:48.289+00"
"28981994970403E5","AMBIENT_TEMPERATURE",20,"2023-11-18 16:24:23.939+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-12-10 02:33:49.625+00"
"284E145704E13C77","TEMPERATURE",18.52,"2023-12-10 02:33:49.644+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.101,"2023-12-21 07:28:54.774+00"
"284E145704E13C77","TEMPERATURE",7.52,"2023-12-21 07:28:54.827+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.088,"2023-12-10 02:33:49.585+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-10-26 23:39:22.184+00"
"288A099497020306","TEMPERATURE",13.09,"2023-12-10 02:33:49.632+00"
"28145D9497130306","TEMPERATURE",12.52,"2023-12-10 02:33:49.628+00"
"28711594970203D1","TEMPERATURE",17.29,"2023-12-10 02:33:49.647+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.136,"2023-12-15 01:31:24.903+00"
"288A099497020306","TEMPERATURE",9.09,"2023-12-15 01:31:24.956+00"
"28145D9497130306","TEMPERATURE",0.52,"2023-12-21 07:28:54.807+00"
"28FA8643D4E13CB7","TEMPERATURE",2.34,"2023-12-21 07:28:54.818+00"
"28AB1594970203DA","TEMPERATURE",17.73,"2023-12-10 02:33:49.649+00"
"28981994970403E5","AMBIENT_TEMPERATURE",17,"2023-10-08 21:03:48.296+00"
"28981994970403E5","AMBIENT_TEMPERATURE",19.5,"2023-10-26 23:39:22.199+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-18 16:24:23.925+00"
"281C479497130366","TEMPERATURE",15.21,"2023-12-10 02:33:49.63+00"
"2868659497130359","TEMPERATURE",8.09,"2023-12-15 01:31:24.914+00"
"28FA8643D4E13CB7","TEMPERATURE",8.84,"2023-12-15 01:31:24.959+00"
"28AB1594970203DA","TEMPERATURE",13.23,"2023-12-15 01:31:24.972+00"
"281C479497130366","TEMPERATURE",3.71,"2023-12-21 07:28:54.812+00"
"2827A25704E13CF1","TEMPERATURE",5.6,"2023-12-21 07:28:54.832+00"
"2868659497130359","TEMPERATURE",13.59,"2023-12-10 02:33:49.591+00"
